iata,name,lat,lon,country,
TRF,Oslo Sandefjord Airport,59.186699,10.25862,Norway,
ZOS,Osorno Airport,-40.611198,-73.060997,Chile,
OST,Ostend Bruges International Airport,51.198879,2.862222,Belgium,
OSD,Ostersund Are Airport,63.194118,14.502,Sweden,
OSR,Ostrava Leos Janacek Airport,49.696289,18.11105,Czechia,
YOW,Ottawa Macdonald-Cartier International Airport,45.322498,-75.669098,Canada,
OTM,Ottumwa Regional Airport,41.106602,-92.447899,United States,
OUA,Ouagadougou Airport,12.35319,-1.51241,Burkina Faso,
OGX,Ouargla Ain Beida Airport,31.917219,5.412778,Algeria,
OZZ,Ouarzazate Airport,30.939051,-6.90943,Morocco,
OUI,Ouessant Ushant Airport,48.463181,-5.06355,France,
OUD,Oujda Angads Airport,34.787151,-1.92398,Morocco,
OUL,Oulu Airport,64.929161,25.355551,Finland,
UVE,Ouvea Airport,-20.640499,166.572693,New Caledonia,
OWB,Owensboro Daviess County Regional Airport,37.73,-87.160004,United States,
QOW,Owerri Sam Mbakwe Airport,5.427056,7.206031,Nigeria,
YOH,Oxford House Airport,54.934242,-95.27668,Canada,
UOX,Oxford University Airport,34.380001,-89.535294,United States,
OXC,Oxford Waterbury Airport,41.479168,-73.136391,United States,
OXR,Oxnard Airport,34.200756,-119.207245,United States,
OZC,Ozamiz Labo Airport,8.181967,123.845413,Philippines,
JFR,Paamiut Airport,61.992222,-49.662498,Greenland,
PDG,Padang Minangkabau International Airport,-0.787734,100.281273,Indonesia,
PAD,Paderborn Lippstadt Airport,51.614079,8.616317,Germany,
QIP,Padua Airport,45.395832,11.847766,Italy,
PAH,Paducah Barkley Regional Airport,37.06028,-88.772903,United States,
PAG,Pagadian Airport,7.82,123.449997,Philippines,
PGA,Page Municipal Airport,36.926083,-111.448357,United States,
PPG,Pago Pago International Airport,-14.3316,-170.710999,American Samoa,
PGO,Pagosa Springs Stevens Field Airport,37.288059,-107.055023,United States,
PHK,Pahokee Palm Beach County Glades Airport,26.816668,-80.666664,United States,
RON,Paipa Juan Jose Rondon Airport,5.764497,-73.105652,Colombia,
PJA,Pajala Airport,67.246666,23.075001,Sweden,
PKZ,Pakse International Airport,15.13205,105.781403,Laos,
PYG,Pakyong Airport,27.227777,88.586945,India,
PLQ,Palanga International Airport,55.973221,21.093849,Lithuania,
PKY,Palangkaraya Tjilik Riwut Airport,-2.22512,113.942596,Indonesia,
PLM,Palembang International Airport,-2.89825,104.699898,Indonesia,
PMO,Palermo Falcone-Borsellino Airport,38.175949,13.09101,Italy,
PSN,Palestine Municipal Airport,31.776972,-95.706375,United States,
LNA,Palm Beach County Park Airport,26.59304,-80.084999,United States,
PMK,Palm Island Airport,-18.755301,146.580994,Australia,
UDD,Palm Springs Bermuda Dunes Airport,33.747524,-116.273651,United States,
PSP,Palm Springs International Airport,33.829659,-116.505997,United States,
PMI,Palma de Mallorca Airport,39.55167,2.738808,Spain,
PMW,Palmas Airport,-10.29,-48.349998,Brazil,
PMD,Palmdale Regional Airport,34.629379,-118.084,United States,
PAQ,Palmer Municipal Airport,61.592255,-149.087402,United States,
PMR,Palmerston North International Airport,-40.320499,175.616898,New Zealand,
PAO,Palo Alto Airport,37.461102,-122.114998,United States,
LLO,Palopo Lagaligo Airport,-3.084722,120.245277,Indonesia,
PLW,Palu Mutiara Airport,-0.91854,119.909599,Indonesia,
PPA,Pampa Perry Lefors Field Airport,35.609921,-100.993813,United States,
PNA,Pamplona Airport,42.770031,-1.64633,Spain,
PAC,Panama City International Airport,8.973339,-79.555496,Panama,
ECP,Panama City International Airport,30.35,-85.790001,United States,
PTY,Panama City Tocumen International Airport,9.071364,-79.3834,Panama,
PGK,Pangkal Pinang Depati Amir Airport,-2.1622,106.139,Indonesia,
PKN,Pangkalan Bun Iskandar Airport,-2.70519,111.673203,Indonesia,
TAG,Panglao Bohol International Airport,9.573668,123.770844,Philippines,
YXP,Pangnirtung Airport,66.144989,-65.7136,Canada,
PNL,Pantelleria Airport,36.816509,11.96886,Italy,
PGH,Pantnagar Airport,29.0334,79.47374,India,
PZI,Panzhihua Bao'angong Airport,26.542315,101.798515,China,
PPW,Papa Westray Airport,59.351265,-2.898974,United Kingdom,
PPT,Papeete Tahiti Faa'a International Airport,-17.556601,-149.610992,French Polynesia,
PFO,Paphos International Airport,34.718277,32.484398,Cyprus,
PBO,Paraburdoo Airport,-23.171101,117.745201,Australia,
PYT,Paracatu Airport,-17.242722,-46.882969,Brazil,
JPE,Paragominas Airport,-3.019722,-47.316387,Brazil,
PGR,Paragould Kirk Field Airport,36.062496,-90.508263,United States,
PBM,Paramaribo Zanderij International Airport,5.452831,-55.187698,Suriname,
ORG,Paramaribo Zorg en Hoop Airport,5.811083,-55.190701,Suriname,
PRA,Parana Airport,-31.794701,-60.480301,Argentina,
PNG,Paranagua Airport,-25.5401,-48.5312,Brazil,
PPQ,Paraparaumu Kapiti Coast Airport,-40.904701,174.989105,New Zealand,
PED,Pardubice Airport,50.013409,15.73864,Czechia,
PIN,Parintins Airport,-2.669208,-56.770027,Brazil,
BVA,Paris Beauvais-Tille Airport,49.454441,2.112778,France,
CDG,Paris Charles de Gaulle Airport,49.012516,2.555752,France,
PRX,Paris Cox Field,33.636665,-95.450279,United States,
LBG,Paris Le Bourget Airport,48.958801,2.4336,France,
ORY,Paris Orly Airport,48.723331,2.379444,France,
XCR,Paris Vatry Chalons Airport,48.759998,4.2,France,
VIY,Paris Villacoublay Velizy Air Base,48.774399,2.20154,France,
PKD,Park Rapids Airport,46.898335,-95.071671,United States,
PKB,Parkersburg Mid-Ohio Valley Regional Airport,39.345554,-81.438889,United States,
PKE,Parkes Airport,-33.13139,148.239166,Australia,
PMF,Parma Airport,44.824478,10.29636,Italy,
PHB,Parnaiba International Airport,-2.894273,-41.730507,Brazil,
EPU,Parnu Airport,58.418999,24.472799,Estonia,
PBH,Paro Airport,27.403191,89.424599,Bhutan,
PAS,Paros National Airport,37.019958,25.113379,Greece,
PFQ,Parsabad Moghan Airport,39.606892,47.877522,Iran,
PSC,Pasco Tri-Cities Airport,46.26469,-119.119003,United States,
IXT,Pasighat Airport,28.068472,95.334526,India,
PRB,Paso Robles Municipal Airport,35.669998,-120.620003,United States,
PFB,Passo Fundo Lauro Kurtz Airport,-28.2439,-52.3265,Brazil,
PSO,Pasto Antonio Narino Airport,1.396247,-77.291397,Colombia,
IXP,Pathankot Airport,32.233768,75.634621,India,
PAT,Patna Jay Prakash Narayan International Airport,25.591311,85.08799,India,
PTO,Pato Branco Airport,-26.2178,-52.694302,Brazil,
JPO,Patos Airport,-7.038944,-37.25177,Brazil,
POJ,Patos de Minas Airport,-18.671667,-46.490833,Brazil,
GPA,Patras Araxos Airport,38.151112,21.42555,Greece,
PTN,Patterson Harry P. Williams Memorial Airport,29.710308,-91.340652,United States,
PUF,Pau Pyrenees Airport,43.380001,-0.41861,France,
PAV,Paulo Afonso Airport,-9.40087,-38.2505,Brazil,
PWQ,Pavlodar Airport,52.195,77.073883,Kazakhstan,
SFZ,Pawtucket North Central State,41.920761,-71.491302,United States,
VIP,Payerne Airport,46.844105,6.916415,Switzerland,
PJB,Payson Airport,34.256542,-111.339584,United States,
YPE,Peace River Airport,56.22694,-117.446999,Canada,
PEX,Pechora Airport,65.121101,57.130798,Russia,
PEQ,Pecos Municipal Airport,31.379999,-103.510002,United States,
PEV,Pecs Pogany Airport,45.990833,18.240833,Hungary,
PEF,Peenemunde Airport,54.15778,13.774444,Germany,
PKU,Pekanbaru Sultan Syarif Kasim II Airport,0.460786,101.444504,Indonesia,
PLR,Pell City St. Clair County Airport,33.558437,-86.249222,United States,
PLN,Pellston Regional Airport,45.570831,-84.792778,United States,
PET,Pelotas International Airport,-31.7183,-52.327599,Brazil,
POL,Pemba Airport,-12.9867,40.522491,Mozambique,
PMA,Pemba Airport,-5.25726,39.811409,Tanzania,
QKP,Pembrey West Wales Airport,51.71389,-4.312265,United Kingdom,
YTA,Pembroke Airport,45.863415,-77.250923,Canada,
PEN,Penang International Airport,5.297139,100.276802,Malaysia,
PDT,Pendleton Eastern Oregon Regional Airport,45.698334,-118.836113,United States,
MZG,Penghu Airport,23.568661,119.628304,Taiwan,
PNS,Pensacola International Airport,30.473419,-87.1866,United States,
YYF,Penticton Regional Airport,49.463051,-119.601997,Canada,
PEZ,Penza Airport,53.11055,45.021111,Russia,
PIA,Peoria International Airport,40.6642,-89.693199,United States,
PEI,Pereira Matecana International Airport,4.812778,-75.739403,Colombia,
PGX,Perigueux Bassillac Airport,45.197479,0.815217,France,
PEE,Perm Bolshoye Savino Airport,57.914509,56.02121,Russia,
PGF,Perpignan Rivesaltes Airport,42.740829,2.869722,France,
QTP,Perry Houston County Airport,32.510502,-83.767303,United States,
PER,Perth Airport,-31.940201,115.966904,Australia,
JAD,Perth Jandakot Airport,-32.09,115.879997,Australia,
PSL,Perth Scone Airport,56.439201,-3.37222,United Kingdom,
VYS,Peru Illinois Valley Regional Airport,41.351944,-89.153053,United States,
PEG,Perugia Umbria International Airport,43.095901,12.51322,Italy,
PSR,Pescara Abruzzo International Airport,42.431648,14.18106,Italy,
PEW,Peshawar Bacha Khan International Airport,33.993912,71.51458,Pakistan,
YPQ,Peterborough Airport,44.23,-78.363297,Canada,
PTB,Petersburg Dinwiddie County Airport,37.184521,-77.505821,United States,
PSG,Petersburg James A. Johnson Airport,56.801666,-132.945267,United States,
PNZ,Petrolina Airport,-9.36241,-40.569,Brazil,
PPK,Petropavl,54.774349,69.18399,Kazakhstan,
PKC,Petropavlovsk-Kamchatsky Airport,53.167881,158.453598,Russia,
PES,Petrozavodsk Airport,61.885159,34.154739,Russia,
PWE,Pevek Airport,69.783302,170.597,Russia,
PHW,Phalaborwa Airport,-23.937099,31.15539,South Africa,
PPL,Phaplu Airport,27.517788,86.584457,Nepal,
PHL,Philadelphia International Airport,39.871941,-75.241096,United States,
PNE,Philadelphia Northeast Airport,40.08194,-75.010498,United States,
BBX,Philadelphia Wings Field Airport,40.137501,-75.265099,United States,
PHS,Phitsanulok Airport,16.78293,100.279099,Thailand,
PNH,Phnom Penh International Airport,11.54655,104.844101,Cambodia,
DVT,Phoenix Deer Valley Airport,33.688332,-112.082497,United States,
GYR,Phoenix Goodyear Airport,33.42469,-112.373993,United States,
AZA,Phoenix Mesa Gateway Airport,33.299999,-111.650002,United States,
PHX,Phoenix Sky Harbor International Airport,33.434269,-112.011002,United States,
PHQ,Phosphate Hill The Monument Airport,-21.811666,139.92334,Australia,
PRH,Phrae Airport,18.13216,100.164597,Thailand,
PQC,Phu Quoc International Airport,10.171667,103.991112,Vietnam,
HKT,Phuket International Airport,8.1132,98.316872,Thailand,
LQK,Pickens County Airport,34.809811,-82.702606,United States,
YPL,Pickle Lake Airport,51.446381,-90.214104,Canada,
PIX,Pico Airport,38.554329,-28.441299,Portugal,
PCN,Picton Koromiko Airport,-41.348301,173.9552,New Zealand,
PDS,Piedras Negras International Airport,28.62739,-100.535004,Mexico,
PIR,Pierre Regional Airport,44.38269,-100.285004,United States,
PZY,Piestany Airport,48.62524,17.82844,Slovakia,
PZB,Pietermaritzburg Airport,-29.648899,30.398661,South Africa,
YPM,Pikangikum Airport,51.817375,-93.97287,Canada,
PVL,Pikeville Pike County Airport,37.560715,-82.569359,United States,
PIP,Pilot Point Airport,57.580399,-157.572006,United States,
PBQ,Pimenta Bueno Airport,-11.6416,-61.1791,Brazil,
XPR,Pine Ridge Airport,43.022499,-102.511002,United States,
PWY,Pinedale Ralph Wenz Field Airport,42.79726,-109.810715,United States,
QPP,Piotrkow Trybunalski Airport,51.382603,19.688614,Poland,
PSA,Pisa Galileo Galilei Airport,43.68391,10.39275,Italy,
PIO,Pisco Airport,-13.7448,-76.2202,Peru,
PTX,Pitalito Airport,1.85777,-76.085701,Colombia,
PTS,Pittsburg Atkinson Municipal Airport,37.446667,-94.730553,United States,
AGC,Pittsburgh Allegheny County Airport,40.349998,-79.93,United States,
PIT,Pittsburgh International Airport,40.49147,-80.232803,United States,
PSF,Pittsfield Airport,42.426666,-73.291664,United States,
THU,Pituffik Airport,76.533333,-68.699997,Greenland,
PIU,Piura International Airport,-5.20575,-80.616402,Peru,
PLJ,Placencia Airport,16.537222,-88.361115,Belize,
PVW,Plainview Hale County Airport,34.169098,-101.716148,United States,
PTU,Platinum Airport,59.011391,-161.81694,United States,
PBG,Plattsburgh International Airport,44.65094,-73.468102,United States,
PXU,Pleiku Airport,14.006346,108.008957,Vietnam,
PWD,Plentywood Sher-wood Airport,48.788734,-104.52375,United States,
PBZ,Plettenberg Bay Airport,-34.088226,23.328588,South Africa,
PDV,Plovdiv Airport,42.067799,24.85083,Bulgaria,
PYM,Plymouth Municipal Airport,41.90889,-70.728889,United States,
PIH,Pocatello Regional Airport,42.909801,-112.595001,United States,
TGD,Podgorica Airport,42.35939,19.25189,Montenegro,
KPO,Pohang Airport,35.98785,129.420395,South Korea,
PNI,Pohnpei International Airport,6.9851,158.208893,Micronesia,
PHO,Point Hope Airport,68.349998,-166.800003,United States,
PIZ,Point Lay LRRS Airport,69.732094,-163.011002,United States,
PNR,Pointe Noire Airport,-4.81602,11.88659,Congo,
PTP,Pointe-a-Pitre International Airport,16.26416,-61.525799,Guadeloupe,
YNL,Points North Landing Airport,58.275002,-104.081108,Canada,
PIS,Poitiers – Biard Airport,46.587502,0.306667,France,
PKR,Pokhara Airport,28.200001,83.981659,Nepal,
PTG,Polokwane International Airport,-23.845301,29.458611,South Africa,
PLV,Poltava International  Airport,49.5686,34.397202,Ukraine,
PPM,Pompano Beach Airport,26.25,-80.116669,United States,
PNC,Ponca City Regional Airport,36.731911,-97.099701,United States,
PSE,Ponce Mercedita Airport,18.008301,-66.563004,Puerto Rico,
YIO,Pond Inlet Airport,72.689995,-77.968529,Canada,
PNY,Pondicherry Airport,11.9687,79.810097,India,
PCB,Pondok Cabe Airport,-6.33696,106.764503,Indonesia,
PDL,Ponta Delgada Joao Paulo II Airport,37.74118,-25.6978,Portugal,
PGZ,Ponta Grossa Airport,-25.1847,-50.1441,Brazil,
PMG,Ponta Pora Airport,-22.549601,-55.702599,Brazil,
QPS,Ponte de Sor Airport,39.211723,-8.057656,Portugal,
PTK,Pontiac Oakland County International Airport,42.665062,-83.420082,United States,
PNK,Pontianak Supadio Airport,-0.15071,109.403801,Indonesia,
POX,Pontoise Cormeilles Airport,49.096619,2.040722,France,
PPN,Popayan Guillermo Leon Valencia Airport,2.45455,-76.609001,Colombia,
POF,Poplar Bluff Municipal Airport,36.773216,-90.324875,United States,
YHP,Poplar Hill Airport,52.1133,-94.2556,Canada,
PNP,Popondetta Girua Airport,-8.80454,148.309006,Papua New Guinea,
TAT,Poprad Tatry Airport,49.073589,20.24114,Slovakia,
PBD,Porbandar Airport,21.64867,69.657211,India,
POR,Pori Airport,61.461681,21.79998,Finland,
PMV,Porlamar International Airport,10.91292,-63.967499,Venezuela,
EDR,Pormpuraaw Edward River Airport,-14.8967,141.608994,Australia,
CLM,Port Angeles Fairchild International Airport,48.121883,-123.49511,United States,
PUG,Port Augusta Airport,-32.506943,137.71666,Australia,
IXZ,Port Blair Veer Savarkar International Airport,11.64116,92.729736,India,
PLZ,Port Elizabeth Airport,-33.984901,25.61727,South Africa,
PHC,Port Harcourt International Airport,5.015494,6.949594,Nigeria,
YZT,Port Hardy Airport,50.68055,-127.365997,Canada,
YPS,Port Hawkesbury Airport,45.657928,-61.376122,Canada,
PHE,Port Hedland International Airport,-20.377701,118.626297,Australia,
PTH,Port Heiden Airport,56.956669,-158.637497,United States,
YHA,Port Hope Simpson Airport,52.528099,-56.286098,Canada,
PHN,Port Huron St. Clair County International Airport,42.910969,-82.528801,United States,
PLO,Port Lincoln Airport,-34.605278,135.88028,Australia,
MRU,Port Louis Sir Seewoosagur Ramgoolam Airport,-20.430201,57.683601,Mauritius,
PQQ,Port Macquarie Airport,-31.435801,152.863297,Australia,
POM,Port Moresby Jacksons International Airport,-9.44338,147.220001,Papua New Guinea,
POS,Port of Spain Piarco International Airport,10.59536,-61.3372,Trinidad And Tobago,
PPI,Port Pirie Airport,-33.238899,137.994995,Australia,
PSD,Port Said Airport,31.27944,32.240002,Egypt,
PZU,Port Sudan New International Airport,19.43363,37.23407,Sudan,
VLI,Port Vila Bauerfield International Airport,-17.699301,168.319702,Vanuatu,
PAP,Port-au-Prince Toussaint Louverture International Airport,18.58005,-72.292503,Haiti,
POG,Port-Gentil International Airport,-0.71173,8.754383,Gabon,
YPN,Port-Menier Airport,49.83638,-64.288597,Canada,
PTV,Porterville Municipal Airport,36.02972,-119.062775,United States,
PRM,Portimao Airport,37.1493,-8.58396,Portugal,
PTJ,Portland Airport,-38.318054,141.471115,Australia,
HIO,Portland Hillsboro Airport,45.540001,-122.949997,United States,
PDX,Portland International Airport,45.588718,-122.597,United States,
PWM,Portland International Jetport,43.64616,-70.309196,United States,
TTD,Portland Troutdale Airport,45.549442,-122.401108,United States,
POA,Porto Alegre Salgado Filho International Airport,-29.9944,-51.171398,Brazil,
PTQ,Porto de Moz Airport,-1.74145,-52.236099,Brazil,
OPO,Porto Francisco de Sa Carneiro Airport,41.248051,-8.68138,Portugal,
PXO,Porto Santo Airport,33.07338,-16.349899,Portugal,
BPS,Porto Seguro Airport,-16.438601,-39.080898,Brazil,
TMT,Porto Trombetas Airport,-1.484444,-56.399166,Brazil,
PVH,Porto Velho International Airport,-8.70929,-63.902199,Brazil,
POW,Portoroz Airport,45.473351,13.61497,Slovenia,
PSM,Portsmouth International Airport,43.078056,-70.823334,United States,
PMH,Portsmouth Regional Airport,38.840141,-82.847328,United States,
WPR,Porvenir Capitan Fuentes Martinez Airport,-53.2537,-70.319199,Chile,
PSS,Posadas Airport,-27.385799,-55.970699,Argentina,
YSO,Postville Airport,54.910278,-59.785278,Canada,
POI,Potosi Captain Nicolas Rojas Airport,-19.542959,-65.723442,Bolivia,
PTW,Pottstown Heritage Field Airport,40.239445,-75.556664,United States,
POU,Poughkeepsie Hudson Valley Regional Airport,41.626598,-73.884201,United States,
YPW,Powell River Airport,49.834167,-124.500275,Canada,
PAZ,Poza Rica El Tajin National Airport,20.602671,-97.4608,Mexico,
POZ,Poznan Lawica Airport,52.421028,16.826321,Poland,
PRG,Prague Vaclav Havel Airport,50.10083,14.26,Czechia,
RAI,Praia Nelson Mandela International Airport,14.941771,-23.48436,Cape Verde,
PRI,Praslin Island Airport,-4.31929,55.69141,Seychelles,
